Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,asimetria_de_trafico
71686851,8,6,162.6100162,0.195293834,DDoS,0.14285714285714285
1036663,3,4,11215.7953,6.752435459,DDoS,0.14285714285714285
71680654,8,4,162.6240743,0.167409187,DDoS,0.3333333333333333
1031890,3,5,11267.67388,7.752764345,DDoS,0.25
71735360,8,6,162.5836965,0.195161772,DDoS,0.14285714285714285
1021301,3,4,11384.49879,6.854002885,DDoS,0.14285714285714285
71730466,8,6,162.5947892,0.195175088,DDoS,0.14285714285714285
1022609,3,4,11369.93709,6.845236058,DDoS,0.14285714285714285
71727666,8,5,162.6011364,0.181241085,DDoS,0.23076923076923078
1022775,3,4,11368.09171,6.844125052,DDoS,0.14285714285714285
71727409,8,5,162.601719,0.181241734,DDoS,0.23076923076923078
1024358,3,4,11350.52394,6.833548427,DDoS,0.14285714285714285
71727718,8,5,162.6010185,0.181240953,DDoS,0.23076923076923078
1043537,3,6,11147.66415,8.624514512,DDoS,0.3333333333333333
71695071,8,5,162.6750603,0.181323483,DDoS,0.23076923076923078
1043498,3,4,11148.08078,6.708206436,DDoS,0.14285714285714285
71694235,8,5,162.6769572,0.181325598,DDoS,0.23076923076923078
1043433,3,6,11148.77524,8.625374126,DDoS,0.3333333333333333
71742146,8,6,162.4846851,0.195143312,DDoS,0.14285714285714285
1043549,3,4,11147.53596,6.707878595,DDoS,0.14285714285714285
71742374,8,6,162.4841687,0.195142692,DDoS,0.14285714285714285
1015482,3,5,11455.64372,7.878032304,DDoS,0.25
1015481,3,4,11455.655,6.893285054,DDoS,0.14285714285714285
1015476,3,6,11455.71141,8.862838708,DDoS,0.3333333333333333
1015955,3,5,11450.3103,7.874364514,DDoS,0.25
641059,3,5,18146.53565,12.47935057,DDoS,0.25
625784,3,5,18589.48135,12.7839638,DDoS,0.25
32050,3,6,362776.9111,280.8112324,DDoS,0.3333333333333333
31949,3,5,363923.7535,250.3990735,DDoS,0.25
19068,3,5,610079.7147,419.5510803,DDoS,0.25
193109,3,6,60240.58951,46.60580294,DDoS,0.3333333333333333
71575660,9,6,163.0302815,0.209568448,DDoS,0.2
192959,3,6,60287.41857,46.64203276,DDoS,0.3333333333333333
71576714,8,6,162.9440547,0.195594338,DDoS,0.14285714285714285
193084,3,4,60248.3893,36.25365126,DDoS,0.14285714285714285
71578038,9,6,163.0248653,0.209561486,DDoS,0.2
192989,3,5,60278.04694,41.45313982,DDoS,0.25
71576971,9,6,163.0272955,0.20956461,DDoS,0.2
192937,3,4,60294.29296,36.28127316,DDoS,0.14285714285714285
71998634,8,6,161.9891844,0.194448134,DDoS,0.14285714285714285
244122,3,6,47652.40331,36.8668125,DDoS,0.3333333333333333
71528645,8,4,163.0535571,0.167764956,DDoS,0.3333333333333333
805520,3,6,14441.60294,11.17290694,DDoS,0.3333333333333333
71390195,8,5,163.3697737,0.182097836,DDoS,0.23076923076923078
860241,3,6,13515.97982,10.46218443,DDoS,0.3333333333333333
71364042,8,6,163.4296443,0.196177229,DDoS,0.14285714285714285
862518,3,5,13480.29838,9.27516875,DDoS,0.25
71378101,8,6,163.3974544,0.196138589,DDoS,0.14285714285714285
875876,3,6,13274.71012,10.27542712,DDoS,0.3333333333333333
72546952,8,6,160.6821469,0.192978473,DDoS,0.14285714285714285
849238,2,6,13684.03204,9.420209647,DDoS,0.5
72628007,8,6,160.5028209,0.192763103,DDoS,0.14285714285714285
865989,3,5,13433.19603,9.23799263,DDoS,0.25
72585468,8,5,160.5968842,0.17909921,DDoS,0.23076923076923078
865890,3,6,13434.73189,10.39392994,DDoS,0.3333333333333333
72587125,8,4,160.5932181,0.165318574,DDoS,0.3333333333333333
865945,3,6,13433.8786,10.39326978,DDoS,0.3333333333333333
72585326,8,5,160.5971984,0.179099561,DDoS,0.23076923076923078
867921,3,6,13403.29362,10.36960737,DDoS,0.3333333333333333
867701,3,5,13406.69194,9.219765795,DDoS,0.25
72583305,9,4,160.6843337,0.179104548,DDoS,0.38461538461538464
867956,3,5,13402.75313,9.217057086,DDoS,0.25
72585283,9,5,160.6799549,0.192876564,DDoS,0.2857142857142857
867716,3,4,13406.46018,8.067155613,DDoS,0.14285714285714285
867842,3,5,13404.51372,9.218267841,DDoS,0.25
853914,3,6,13623.15175,10.53970306,DDoS,0.3333333333333333
713729,3,4,16298.90337,9.807644078,DDoS,0.14285714285714285
713472,3,5,16304.7744,11.21277359,DDoS,0.25
713678,3,5,16300.0681,11.20953707,DDoS,0.25
713766,3,5,16298.05847,11.20815505,DDoS,0.25
752460,3,6,15459.958,11.96076868,DDoS,0.3333333333333333
72671801,8,5,160.4886605,0.178886443,DDoS,0.23076923076923078
706689,3,6,16461.27221,12.73544657,DDoS,0.3333333333333333
72671001,8,5,160.4904273,0.178888412,DDoS,0.23076923076923078
148270,3,5,78458.21812,53.9556215,DDoS,0.25
72667036,8,5,160.4991843,0.178898173,DDoS,0.23076923076923078
460581,3,5,25257.22946,17.36936608,DDoS,0.25
72278406,9,5,161.4451763,0.193695472,DDoS,0.2857142857142857
460555,3,6,25258.65532,19.54163998,DDoS,0.3333333333333333
72288757,9,5,161.422059,0.193667737,DDoS,0.2857142857142857
1049071,3,6,11088.85862,8.579018961,DDoS,0.3333333333333333
71685190,8,5,162.6974833,0.181348477,DDoS,0.23076923076923078
1033371,3,5,11251.52535,7.741653288,DDoS,0.25
71738777,8,6,162.4923157,0.195152477,DDoS,0.14285714285714285
1017614,3,5,11425.74689,7.861527062,DDoS,0.25
71738100,8,6,162.4938492,0.195154318,DDoS,0.14285714285714285
71738546,8,4,162.4928389,0.16727409,DDoS,0.3333333333333333
1018031,3,5,11421.06675,7.858306869,DDoS,0.25
71737396,8,5,162.4954438,0.181216502,DDoS,0.23076923076923078
1043578,3,6,11147.22618,8.624175673,DDoS,0.3333333333333333
71701590,8,4,162.57659,0.167360305,DDoS,0.3333333333333333
1043620,3,6,11146.77756,8.623828597,DDoS,0.3333333333333333
71698346,8,4,162.5839458,0.167367878,DDoS,0.3333333333333333
1043799,3,5,11144.86601,7.664310849,DDoS,0.25
71745419,8,7,162.4772726,0.209072582,DDoS,0.06666666666666667
1045327,3,6,11128.57508,8.609746041,DDoS,0.3333333333333333
71744267,8,6,162.4798815,0.195137543,DDoS,0.14285714285714285
1045479,3,6,11126.95712,8.608494288,DDoS,0.3333333333333333
71745941,8,5,162.5597189,0.181194919,DDoS,0.23076923076923078
1045656,3,5,11125.07364,7.650699656,DDoS,0.25
71745030,8,5,162.561783,0.18119722,DDoS,0.23076923076923078
1045673,3,5,11124.89277,7.650575275,DDoS,0.25
71744230,8,4,162.5635957,0.167260838,DDoS,0.3333333333333333
1045781,3,5,11123.74388,7.649785184,DDoS,0.25
71743196,8,5,162.5659387,0.181201852,DDoS,0.23076923076923078
1046743,3,5,11113.5207,7.642754716,DDoS,0.25
71740910,8,5,162.4874845,0.181207626,DDoS,0.23076923076923078
1046722,3,6,11113.74367,8.598271556,DDoS,0.3333333333333333
71739851,8,5,162.4898831,0.181210301,DDoS,0.23076923076923078
1032862,3,6,11257.07016,8.713651969,DDoS,0.3333333333333333
71734855,8,5,162.5011997,0.181222922,DDoS,0.23076923076923078
1032612,3,5,11259.79555,7.74734363,DDoS,0.25
71735709,8,4,162.4992652,0.167280705,DDoS,0.3333333333333333
1021338,3,6,11389.96101,8.81197018,DDoS,0.3333333333333333
632577,3,6,18389.8561,14.22751697,DDoS,0.3333333333333333
632944,3,5,18379.1931,12.63934882,DDoS,0.25
195391,3,6,59537.03088,46.06148697,DDoS,0.3333333333333333
71578354,8,6,162.9403213,0.195589857,DDoS,0.14285714285714285
195322,3,5,59558.0631,40.9580078,DDoS,0.25
72001807,9,5,162.0653771,0.194439565,DDoS,0.2857142857142857
195472,3,6,59512.35983,46.04239993,DDoS,0.3333333333333333
71577982,9,6,163.0249928,0.20956165,DDoS,0.2
195438,3,5,59522.71309,40.93369764,DDoS,0.25
71999979,9,6,162.0694917,0.208333394,DDoS,0.2
195508,3,5,59501.40148,40.91904168,DDoS,0.25
72061814,8,6,161.8471608,0.194277652,DDoS,0.14285714285714285
859177,3,6,13532.71794,10.47514075,DDoS,0.3333333333333333
72574033,8,6,160.7048626,0.192906463,DDoS,0.14285714285714285
860440,3,6,13512.85389,10.45976477,DDoS,0.3333333333333333
71382718,8,5,163.3868859,0.18211691,DDoS,0.23076923076923078
862440,3,4,13481.51755,8.116506656,DDoS,0.14285714285714285
72576402,8,6,160.6169454,0.192900166,DDoS,0.14285714285714285
864532,3,4,13448.89489,8.096866281,DDoS,0.14285714285714285
72574932,8,4,160.6201987,0.165346349,DDoS,0.3333333333333333
864529,3,5,13448.94156,9.253593575,DDoS,0.25
72573286,8,4,160.6238417,0.165350099,DDoS,0.3333333333333333
848690,3,5,13699.93755,9.426292286,DDoS,0.25
72572564,8,5,160.6254397,0.179131056,DDoS,0.23076923076923078
849474,3,5,13687.29355,9.417592534,DDoS,0.25
72575744,8,5,160.6184017,0.179123207,DDoS,0.23076923076923078
850396,3,4,13672.45377,8.231459226,DDoS,0.14285714285714285
72624181,8,5,160.5112765,0.17900374,DDoS,0.23076923076923078
850502,3,5,13670.74975,9.406209509,DDoS,0.25
72624898,8,6,160.5096919,0.192771355,DDoS,0.14285714285714285
876628,3,6,13263.32264,10.26661252,DDoS,0.3333333333333333
72599586,8,5,160.5656539,0.179064382,DDoS,0.23076923076923078
876617,3,5,13263.48907,9.125992309,DDoS,0.25
72599577,8,5,160.5656738,0.179064404,DDoS,0.23076923076923078
876817,3,6,13260.4637,10.26439953,DDoS,0.3333333333333333
72598603,8,5,160.567828,0.179066807,DDoS,0.23076923076923078
866822,3,6,13420.28698,10.38275448,DDoS,0.3333333333333333
72583593,8,5,160.6010328,0.179103837,DDoS,0.23076923076923078
867064,3,6,13416.54134,10.37985662,DDoS,0.3333333333333333
72582371,9,4,160.6864014,0.179106852,DDoS,0.38461538461538464
867037,3,5,13416.95914,9.226826537,DDoS,0.25
713221,3,6,16310.51245,12.6188096,DDoS,0.3333333333333333
713349,2,6,16299.17474,11.21470697,DDoS,0.5
713538,3,5,16303.26626,11.21173645,DDoS,0.25
713572,3,5,16302.48945,11.21120223,DDoS,0.25
28332,3,6,410595.7927,317.6620076,DDoS,0.3333333333333333
28098,3,6,414015.2324,320.3074952,DDoS,0.3333333333333333
12925,3,4,900038.6847,541.5860735,DDoS,0.14285714285714285
13050,3,6,891417.6245,689.6551724,DDoS,0.3333333333333333
13019,3,5,893540.2105,614.4865197,DDoS,0.25
13114,3,5,887067.2564,610.035077,DDoS,0.25
13110,3,4,887337.91,533.9435545,DDoS,0.14285714285714285
13211,3,5,880554.0837,605.5559761,DDoS,0.25
72461482,6,4,160.70607,0.138004354,DDoS,0.2
31638,3,4,367501.1063,221.2529237,DDoS,0.14285714285714285
72720469,8,6,160.2987461,0.19251801,DDoS,0.14285714285714285
31710,2,6,366477.4519,252.286345,DDoS,0.5
72723405,8,4,160.2922745,0.165008775,DDoS,0.3333333333333333
31642,3,6,367454.6489,284.4320839,DDoS,0.3333333333333333
72721440,8,7,160.2966058,0.206266543,DDoS,0.06666666666666667
32774,3,6,354762.9218,274.6079209,DDoS,0.3333333333333333
72718004,8,5,160.30418,0.178772784,DDoS,0.23076923076923078
33887,3,6,343110.9275,265.5885738,DDoS,0.3333333333333333
72717131,8,5,160.3061045,0.17877493,DDoS,0.23076923076923078
18889,3,5,615543.438,423.5269204,DDoS,0.25
72767211,8,6,160.278233,0.192394346,DDoS,0.14285714285714285
18758,3,4,619842.2007,373.1741124,DDoS,0.14285714285714285
72769316,8,4,160.1911443,0.164904669,DDoS,0.3333333333333333
18723,3,5,621000.908,427.2819527,DDoS,0.25
72769334,8,5,160.1911047,0.178646681,DDoS,0.23076923076923078
995607,3,6,11678.30278,9.039711452,DDoS,0.3333333333333333
71786370,8,6,162.3845864,0.195023094,DDoS,0.14285714285714285
993665,3,6,11701.12664,9.057378493,DDoS,0.3333333333333333
71788351,8,5,162.3801054,0.181087876,DDoS,0.23076923076923078
995682,3,7,11677.42311,10.04336726,DDoS,0.4
71787201,8,4,162.3827066,0.167160717,DDoS,0.3333333333333333
1015290,3,6,11451.90044,8.86446237,DDoS,0.3333333333333333
71751767,8,4,162.462898,0.167243268,DDoS,0.3333333333333333
1017624,3,6,11425.63462,8.844131035,DDoS,0.3333333333333333
71749747,8,5,162.5510958,0.181185308,DDoS,0.23076923076923078
1019768,3,5,11401.61292,7.84492159,DDoS,0.25
71748220,8,5,162.5545554,0.181189164,DDoS,0.23076923076923078
1017579,3,4,11426.13989,6.87907278,DDoS,0.14285714285714285
71754206,8,4,162.5409945,0.167237583,DDoS,0.3333333333333333
1018249,3,5,11418.62157,7.85662446,DDoS,0.25
71752247,8,5,162.5454322,0.181178995,DDoS,0.23076923076923078
1018088,3,4,11420.42731,6.875633541,DDoS,0.14285714285714285
71752415,8,5,162.5450516,0.181178571,DDoS,0.23076923076923078
1019717,3,5,11402.18315,7.845313945,DDoS,0.25
71748774,8,4,162.5533002,0.167250245,DDoS,0.3333333333333333
1019581,3,5,11403.70407,7.846360417,DDoS,0.25
71749489,8,5,162.5516803,0.181185959,DDoS,0.23076923076923078
1018276,3,4,11418.31881,6.874364121,DDoS,0.14285714285714285
71750822,8,5,162.5486604,0.181182593,DDoS,0.23076923076923078
1011069,3,4,11505.64403,6.92336527,DDoS,0.14285714285714285
1010900,3,6,11507.56751,8.90295776,DDoS,0.3333333333333333
1010869,3,6,11507.92041,8.903230785,DDoS,0.3333333333333333
1011019,3,5,11506.21304,7.91280876,DDoS,0.25
1011095,3,4,11505.34816,6.923187238,DDoS,0.14285714285714285
1011208,3,5,11504.06247,7.911329815,DDoS,0.25
1233559,3,6,9430.436647,7.295962333,DDoS,0.3333333333333333
73280212,9,6,159.1561989,0.204693731,DDoS,0.2
1233500,3,7,9430.887718,8.107012566,DDoS,0.4
73282384,8,6,159.0696067,0.19104182,DDoS,0.14285714285714285
930476,3,6,12502.20317,9.672468715,DDoS,0.3333333333333333
72599126,8,5,160.5666713,0.179065517,DDoS,0.23076923076923078
930625,3,4,12500.20148,7.521826729,DDoS,0.14285714285714285
72598215,9,5,160.6513328,0.192842207,DDoS,0.2857142857142857
930533,3,6,12501.43735,9.671876226,DDoS,0.3333333333333333
72597303,9,5,160.653351,0.19284463,DDoS,0.2857142857142857
899796,2,5,12915.14966,7.77954114,DDoS,0.42857142857142855
72591301,8,5,160.5839796,0.179084819,DDoS,0.23076923076923078
899757,3,5,12922.37793,8.891289537,DDoS,0.25
72590222,8,5,160.5863666,0.179087481,DDoS,0.23076923076923078
887902,3,6,13101.67113,10.13625378,DDoS,0.3333333333333333
887812,3,5,13102.99928,9.010916726,DDoS,0.25
887861,3,4,13102.27614,7.884116996,DDoS,0.14285714285714285
887860,3,5,13102.2909,9.010429572,DDoS,0.25
887959,3,4,13100.83011,7.883246862,DDoS,0.14285714285714285
887887,3,4,13101.89247,7.883886125,DDoS,0.14285714285714285
888009,3,5,13100.09245,9.008917702,DDoS,0.25
873005,3,6,13325.23869,10.30921931,DDoS,0.3333333333333333
872967,3,4,13325.81873,8.018630716,DDoS,0.14285714285714285
873029,3,5,13324.87237,9.163498578,DDoS,0.25
873018,3,4,13325.04026,8.018162283,DDoS,0.14285714285714285
873036,3,4,13324.76553,8.017996967,DDoS,0.14285714285714285
873223,3,5,13321.91204,9.161462765,DDoS,0.25
670052,3,5,17361.33912,11.93937187,DDoS,0.25
670034,3,4,17361.80552,10.44723104,DDoS,0.14285714285714285
35829,3,4,324513.6621,195.3724636,DDoS,0.14285714285714285
72599725,8,6,160.6479914,0.192838196,DDoS,0.14285714285714285
33932,3,5,342655.9,235.7656489,DDoS,0.25
72655154,8,6,160.5254322,0.192691079,DDoS,0.14285714285714285
34516,3,6,336858.2686,260.7486383,DDoS,0.3333333333333333
72600807,8,6,160.6455972,0.192835322,DDoS,0.14285714285714285
20636,3,7,563432.8358,484.5900368,DDoS,0.4
72596921,8,4,160.6541963,0.165296266,DDoS,0.3333333333333333
20595,3,6,564554.5035,436.9992717,DDoS,0.3333333333333333
72650091,8,6,160.5366193,0.192704507,DDoS,0.14285714285714285
6427,2,5,1808153.104,1089.155127,DDoS,0.42857142857142855
72642268,8,4,160.5539078,0.16519308,DDoS,0.3333333333333333
6469,2,4,1796413.665,927.5003865,DDoS,0.3333333333333333
72659204,8,4,160.4339073,0.165154576,DDoS,0.3333333333333333
6368,3,6,1825847.99,1413.316583,DDoS,0.3333333333333333
6170,3,6,1884440.843,1458.670989,DDoS,0.3333333333333333
6462,3,4,1799288.146,1083.255958,DDoS,0.14285714285714285
990713,3,6,11735.99216,9.084366512,DDoS,0.3333333333333333
71696534,8,6,162.5880548,0.195267459,DDoS,0.14285714285714285
6538,3,4,1778372.591,1070.663812,DDoS,0.14285714285714285
990604,3,5,11737.28352,8.075880978,DDoS,0.25
71741347,8,6,162.4864947,0.195145486,DDoS,0.14285714285714285
991534,3,4,11726.27464,7.059767996,DDoS,0.14285714285714285
71737336,8,4,162.4955797,0.167276911,DDoS,0.3333333333333333
997840,3,5,11652.16868,8.017317406,DDoS,0.25
71724365,8,6,162.5249662,0.19519169,DDoS,0.14285714285714285
995606,3,7,11678.31451,10.04413392,DDoS,0.4
71734236,8,5,162.502602,0.181224485,DDoS,0.23076923076923078
999210,3,6,11636.19259,9.007115621,DDoS,0.3333333333333333
71728903,8,4,162.5146839,0.167296578,DDoS,0.3333333333333333
1030410,3,6,11283.85788,8.734387283,DDoS,0.3333333333333333
71756089,8,6,162.5367291,0.195105394,DDoS,0.14285714285714285
1030568,3,6,11282.12791,8.733048183,DDoS,0.3333333333333333
71755060,8,6,162.53906,0.195108192,DDoS,0.14285714285714285
1015523,3,6,11449.27294,8.862428522,DDoS,0.3333333333333333
71750098,8,5,162.5503006,0.181184422,DDoS,0.23076923076923078
1005627,3,6,11567.90739,8.949640374,DDoS,0.3333333333333333
33,2,1,545454.5455,90909.09091,DDoS,0.3333333333333333
71742275,8,6,162.5680256,0.195142961,DDoS,0.14285714285714285
1003496,2,5,11586.49362,6.975613256,DDoS,0.42857142857142855
1004023,3,4,11586.38796,6.971951838,DDoS,0.14285714285714285
1004129,3,6,11585.16485,8.962991807,DDoS,0.3333333333333333
1003906,3,6,11587.73829,8.964982777,DDoS,0.3333333333333333
1003097,3,6,11597.08383,8.972213056,DDoS,0.3333333333333333
989473,3,6,11756.76345,9.09575097,DDoS,0.3333333333333333
989332,3,5,11758.43903,8.086264267,DDoS,0.25
989557,3,5,11755.76546,8.084425657,DDoS,0.25
989553,3,4,11755.81298,7.073901044,DDoS,0.14285714285714285
989709,3,6,11753.96,9.093582053,DDoS,0.3333333333333333
22791,3,6,510420.7801,394.8927208,DDoS,0.3333333333333333
23345,3,6,498307.9889,385.521525,DDoS,0.3333333333333333
23709,3,5,490657.5562,337.4246067,DDoS,0.25
23633,3,5,492235.4335,338.509711,DDoS,0.25
23890,3,4,486940.1423,293.0096275,DDoS,0.14285714285714285
9589,3,6,1212535.197,938.575451,DDoS,0.3333333333333333
42796,2,6,271544.0695,186.9333583,DDoS,0.5
73509160,8,5,158.5788764,0.176848708,DDoS,0.23076923076923078
42782,3,6,271773.1756,210.3688467,DDoS,0.3333333333333333
73509149,8,6,158.5789002,0.190452484,DDoS,0.14285714285714285
764241,3,6,15213.78727,11.77638991,DDoS,0.3333333333333333
72773754,8,5,160.1813753,0.178635831,DDoS,0.23076923076923078
764392,3,6,15210.7819,11.77406357,DDoS,0.3333333333333333
72777925,8,4,160.2546377,0.164885163,DDoS,0.3333333333333333
833304,3,6,13952.89114,10.80038017,DDoS,0.3333333333333333
72694831,8,4,160.4378171,0.165073635,DDoS,0.3333333333333333
865580,3,6,13432.61166,10.39765244,DDoS,0.3333333333333333
72661884,8,6,160.5105642,0.192673232,DDoS,0.14285714285714285
869961,3,7,13364.96694,11.49476816,DDoS,0.4
72656367,8,6,160.5227523,0.192687862,DDoS,0.14285714285714285
870321,3,6,13359.43864,10.34101211,DDoS,0.3333333333333333
72654474,8,6,160.5269347,0.192692882,DDoS,0.14285714285714285
870318,3,4,13359.48469,8.043037143,DDoS,0.14285714285714285
72653549,8,4,160.5289784,0.16516743,DDoS,0.3333333333333333
858196,3,5,13548.18713,9.32187985,DDoS,0.25
80187907,8,5,145.4458713,0.162119208,DDoS,0.23076923076923078
858370,3,4,13545.44078,8.154991437,DDoS,0.14285714285714285
72641298,8,5,160.5560517,0.17896156,DDoS,0.23076923076923078
858896,3,5,13537.14536,9.314282521,DDoS,0.25
72639643,8,4,160.5597098,0.16519905,DDoS,0.3333333333333333
858321,3,5,13546.21406,9.320522275,DDoS,0.25
72642455,8,7,160.5534945,0.206490819,DDoS,0.06666666666666667
858747,3,5,13539.49417,9.315898629,DDoS,0.25
72639671,8,6,160.5596479,0.19273215,DDoS,0.14285714285714285
859280,3,4,13531.0958,8.146355088,DDoS,0.14285714285714285
72636854,8,4,160.5658747,0.165205393,DDoS,0.3333333333333333
859778,3,5,13523.25833,9.304727499,DDoS,0.25
72634697,8,5,160.570643,0.178977824,DDoS,0.23076923076923078
858938,3,4,13536.48342,8.14959869,DDoS,0.14285714285714285
72639034,8,5,160.5610559,0.178967138,DDoS,0.23076923076923078
845388,3,5,13760.54545,9.46311043,DDoS,0.25
845278,3,5,13762.33618,9.464341909,DDoS,0.25
845527,3,5,13758.2833,9.461554746,DDoS,0.25
894190,3,6,13009.53936,10.06497501,DDoS,0.3333333333333333
72675949,8,6,160.4795006,0.192635943,DDoS,0.14285714285714285
896603,3,6,12974.52719,10.03788745,DDoS,0.3333333333333333
72675554,8,6,160.3978141,0.19263699,DDoS,0.14285714285714285
164032,3,5,70919.08896,48.77097152,DDoS,0.25
72663672,9,7,160.5066146,0.220192561,DDoS,0.125
164061,3,5,70906.55305,48.76235059,DDoS,0.25
72667542,9,6,160.4980667,0.206419532,DDoS,0.2
1054378,3,6,11033.04507,8.535838191,DDoS,0.3333333333333333
71743463,8,6,162.4817023,0.19513973,DDoS,0.14285714285714285
1023546,3,4,11359.52854,6.838969621,DDoS,0.14285714285714285
71742095,8,7,162.4848006,0.209082269,DDoS,0.06666666666666667
1023366,3,6,11361.52657,8.794507537,DDoS,0.3333333333333333
71743574,8,4,162.481451,0.167262367,DDoS,0.3333333333333333
1028800,3,6,11301.51633,8.748055988,DDoS,0.3333333333333333
71787845,8,6,162.3812499,0.195019087,DDoS,0.14285714285714285
1023701,3,5,11357.80858,7.814781855,DDoS,0.25
71792385,8,4,162.3709813,0.167148647,DDoS,0.3333333333333333
1049530,3,7,11084.00903,9.528074471,DDoS,0.4
71752545,9,7,162.5447571,0.222988606,DDoS,0.125
1017610,3,5,11431.68797,7.861557964,DDoS,0.25
71791498,8,5,162.4565628,0.181079938,DDoS,0.23076923076923078
1049429,3,4,11085.07579,6.670294036,DDoS,0.14285714285714285
71757574,9,5,162.6169803,0.195101356,DDoS,0.2857142857142857
1050133,3,5,11077.64445,7.618082662,DDoS,0.25
71755837,9,5,162.6209168,0.195106079,DDoS,0.2857142857142857
71752111,9,4,162.6293615,0.181179338,DDoS,0.38461538461538464
1050057,3,5,11078.44622,7.618634036,DDoS,0.25
71754951,9,6,162.6229248,0.209044809,DDoS,0.2
1036479,3,5,11223.5752,7.718439061,DDoS,0.25
1036471,3,4,11223.66183,6.753686307,DDoS,0.14285714285714285
1036617,3,5,11222.08106,7.717411542,DDoS,0.25
1036712,3,5,11221.05271,7.71670435,DDoS,0.25
1036675,3,4,11221.4532,6.752357296,DDoS,0.14285714285714285
1020712,3,5,11391.0682,7.837666256,DDoS,0.25
1007040,3,6,11551.6762,8.937082936,DDoS,0.3333333333333333
1007002,3,4,11552.11211,6.95132681,DDoS,0.14285714285714285
1007113,3,5,11550.83888,7.943497899,DDoS,0.25
26506,3,5,438881.7626,301.8184562,DDoS,0.25
26458,3,5,439677.9802,302.3660141,DDoS,0.25
26661,3,6,436330.2202,337.571734,DDoS,0.3333333333333333
73239802,6,4,159.0801679,0.13653778,DDoS,0.2
26581,3,4,437643.4295,263.345999,DDoS,0.14285714285714285
73289934,6,6,158.8894868,0.163733262,DDoS,0.0
73506701,5,4,158.3393057,0.122437817,DDoS,0.1111111111111111
26751,3,4,434862.2481,261.6724608,DDoS,0.14285714285714285
73290993,5,6,158.8053255,0.150086655,DDoS,0.09090909090909091
44523,3,5,261145.9246,179.6824113,DDoS,0.25
73511714,8,5,158.573367,0.176842564,DDoS,0.23076923076923078
45454,3,7,255797.0696,220.00264,DDoS,0.4
73509543,8,5,158.5780502,0.176847787,DDoS,0.23076923076923078
29614,3,4,392618.3562,236.3746876,DDoS,0.14285714285714285
73505584,8,4,158.5865912,0.163252903,DDoS,0.3333333333333333
29304,3,5,396771.7718,273.000273,DDoS,0.25
73507691,8,4,158.5820455,0.163248224,DDoS,0.3333333333333333
30688,3,4,378877.7372,228.1021898,DDoS,0.14285714285714285
73504575,8,4,158.5887681,0.163255144,DDoS,0.3333333333333333
833636,3,5,13947.33433,9.596514546,DDoS,0.25
72692902,8,5,160.3595355,0.178834517,DDoS,0.23076923076923078
872466,2,6,13319.71676,9.169411759,DDoS,0.5
72656771,8,5,160.5218597,0.178923448,DDoS,0.23076923076923078
872444,3,6,13326.92987,10.31584835,DDoS,0.3333333333333333
72654569,8,6,160.5267248,0.19269263,DDoS,0.14285714285714285
872441,3,5,13326.97569,9.169674511,DDoS,0.25
72654759,8,4,160.526305,0.16516468,DDoS,0.3333333333333333
871918,3,5,13334.96957,9.17517473,DDoS,0.25
72654191,8,5,160.5275599,0.178929802,DDoS,0.23076923076923078
871490,3,5,13341.51855,9.179680777,DDoS,0.25
72659663,8,5,160.5154706,0.178916327,DDoS,0.23076923076923078
857961,3,5,13551.89805,9.324433162,DDoS,0.25
72647417,8,5,160.5425283,0.178946486,DDoS,0.23076923076923078
859710,2,6,13517.34887,9.30546347,DDoS,0.5
72648011,8,6,160.5412156,0.192710025,DDoS,0.14285714285714285
859749,3,4,13523.71448,8.141911186,DDoS,0.14285714285714285
72646640,8,5,160.5442454,0.1789484,DDoS,0.23076923076923078
848672,3,6,13707.29799,10.60480374,DDoS,0.3333333333333333
848449,3,6,13710.90071,10.60759103,DDoS,0.3333333333333333
849008,3,5,13701.87325,9.422761623,DDoS,0.25
849148,3,5,13699.6142,9.421208082,DDoS,0.25
849385,3,5,13695.79166,9.418579325,DDoS,0.25
896664,3,6,12973.64453,10.03720457,DDoS,0.3333333333333333
72679237,8,7,160.389686,0.206386316,DDoS,0.06666666666666667
897892,3,6,12955.90116,10.02347721,DDoS,0.3333333333333333
72678465,8,4,160.3913897,0.165110807,DDoS,0.3333333333333333
898135,3,5,12952.3958,8.907346891,DDoS,0.25
72680013,8,5,160.3879735,0.178866231,DDoS,0.23076923076923078
882966,3,5,13174.91274,9.060371521,DDoS,0.25
72680325,8,4,160.387285,0.165106581,DDoS,0.3333333333333333
727678,3,5,15986.46654,10.99387366,DDoS,0.25
72674100,8,5,160.4010232,0.178880784,DDoS,0.23076923076923078
727645,3,5,15987.19156,10.99437226,DDoS,0.25
72675094,8,5,160.3988293,0.178878338,DDoS,0.23076923076923078
627985,3,6,18524.32781,14.33155251,DDoS,0.3333333333333333
72171407,8,5,161.5182589,0.180126736,DDoS,0.23076923076923078
597782,3,6,19450.23437,15.05565574,DDoS,0.3333333333333333
72164230,8,5,161.5343225,0.180144651,DDoS,0.23076923076923078
598025,3,6,19442.33101,15.04953806,DDoS,0.3333333333333333
72158382,8,6,161.5474139,0.194017654,DDoS,0.14285714285714285
597985,3,4,19443.63153,11.70597925,DDoS,0.14285714285714285
