,referencia_catastral,codigo_ine,nombre_municipio,codigo_provincia,zona_climatica,uso_principal,altura_maxima,altura_maxima_categoria,tipologia_edificio,ano_construccion,ano_construccion_categoria,superficie_vivienda,numero_viviendas,numero_viviendas_categoria,cluster,demanda_calefaccion,demanda_calefaccion_post_interverncion,calificacion_demanda_calefaccion,calificacion_demanda_calefaccion_post_intervencion,coste_intervencion_m2,coste_intervencion_viv
8754,4802071201008,48020,Bilbao,48,C1,Residencial,18.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1972.0,De 1961 a 1980,8716.0,70,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,7754.13
8755,4802071202001,48020,Bilbao,48,C1,Aparcamiento,,,,,,,0,,,,,,,,
8756,4802071301001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,1463.0,14,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,7595.08
8757,4802071301002,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1940.0,De 1901 a 1940,1391.0,15,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,6739.64
8758,4802071301003,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1930.0,De 1901 a 1940,1010.0,14,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5240.98
8759,4802071301004,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,911.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5519.73
8760,4802071301005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,2157.0,27,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5805.55
8761,4802071301006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,994.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,6017.44
8762,4802071301007,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1929.0,De 1901 a 1940,1653.0,14,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,8577.85
8763,4802071301008,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,1726.0,26,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4823.99
8764,4802071301009,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,1697.0,26,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4743.17
8765,4802071301010,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1955.0,De 1941 a 1960,1200.0,14,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7621.24
8766,4802071301011,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,2016.0,14,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,10461.87
8767,4802071301012,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1484.0,16,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8243.14
8768,4802071301013,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1960.0,De 1941 a 1960,3123.0,37,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7502.26
8769,4802071301014,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,2006.0,13,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,11210.75
8770,4802071301015,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1959.0,De 1941 a 1960,2794.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8278.24
8771,4802071301016,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,2623.0,15,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,12706.82
8772,4802071301017,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1955.0,De 1941 a 1960,1640.0,16,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,9112.79
8773,4802071302001,48020,Bilbao,48,C1,Residencial,13.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2000.0,De 1981 a 2007,9697.0,96,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7667.42
8774,4802071302002,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8775,4802071302003,48020,Bilbao,48,C1,OtrosCal,,,,,,,0,,,,,,,,
8776,4802071303001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1961.0,De 1961 a 1980,9138.0,135,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4215.2
8777,4802071303002,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8778,4802071304001,48020,Bilbao,48,C1,Residencial,12.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2002.0,De 1981 a 2007,10800.0,107,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7661.25
8779,4802071304003,48020,Bilbao,48,C1,Residencial,12.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1998.0,De 1981 a 2007,6293.0,64,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7463.61
8780,4802071304005,48020,Bilbao,48,C1,Residencial,12.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1999.0,De 1981 a 2007,6295.0,64,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7465.84
8781,4802071304007,48020,Bilbao,48,C1,Residencial,12.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1998.0,De 1981 a 2007,6434.0,62,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7876.55
8782,4802071304008,48020,Bilbao,48,C1,Aparcamiento,,,,,,,0,,,,,,,,
8783,4802071304009,48020,Bilbao,48,C1,Residencial,13.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1999.0,De 1981 a 2007,6392.0,63,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7701.38
8784,4802071304010,48020,Bilbao,48,C1,Residencial,13.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2000.0,De 1981 a 2007,10670.0,106,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7640.8
8785,4802071304011,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8786,4802071304012,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8787,4802071304020,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
8788,4802071305001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2002.0,De 1981 a 2007,9294.0,96,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7348.81
8789,4802071305002,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2002.0,De 1981 a 2007,12875.0,138,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7081.53
8790,4802071305003,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8791,4802071306001,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8792,4802071306002,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2014.0,De 2008 a 2020,,126,40 o más viviendas,Bb 08-20,22.45,22.45,C,C,0.0,
8793,4802071306004,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8794,4802071306005,48020,Bilbao,48,C1,Aparcamiento,,,,,,,0,,,,,,,,
8795,4802071401001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,1092.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,6186.13
8796,4802071401002,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,1932.0,24,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5014.84
8797,4802071401003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,1532.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4543.4
8798,4802071401004,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,938.0,12,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4869.93
8799,4802071401005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,1048.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5936.82
8800,4802071401006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,2186.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4694.08
8801,4802071401007,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,1067.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,6041.04
8802,4802071401008,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,1444.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4282.34
8803,4802071401009,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,1076.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,6091.59
8804,4802071401010,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,1737.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5153.58
8805,4802071401011,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,2089.0,22,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5915.08
8806,4802071401012,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,1726.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5119.51
8807,4802071401013,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,1719.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5098.55
8808,4802071401014,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,2318.0,27,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5346.99
8809,4802071402001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,856.0,11,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6923.78
8810,4802071402002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,908.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5145.54
8811,4802071402003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1980.0,De 1961 a 1980,969.0,11,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5490.8
8812,4802071402004,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1975.0,De 1961 a 1980,1792.0,21,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5316.29
8813,4802071402005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,1180.0,17,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4325.05
8814,4802071402006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1960.0,De 1941 a 1960,1229.0,17,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6426.24
8815,4802071403001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1970.0,De 1961 a 1980,1925.0,24,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4996.16
8816,4802071403002,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8817,4802071501001,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,947.0,12,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4919.17
8818,4802071501002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1406.0,16,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7813.23
8819,4802071501003,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1931.0,De 1901 a 1940,779.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5663.38
8820,4802071501004,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,347.0,5,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5047.03
8821,4802071501005,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,325.0,5,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4733.95
8822,4802070501007,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1945.0,De 1941 a 1960,1387.0,13,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,9482.22
8823,4802071501006,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,337.0,5,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4901.31
8824,4802071501007,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,339.0,5,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4938.65
8825,4802070501008,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,3231.0,35,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5748.7
8826,4802071501008,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,862.0,10,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7667.26
8827,4802071501009,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1960.0,De 1941 a 1960,915.0,11,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7393.18
8828,4802071501010,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1988.0,De 1981 a 2007,559.0,8,De 5 a 9 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,5310.06
8829,4802071501011,48020,Bilbao,48,C1,EnseñanzaCultural,,,,,,,0,,,,,,,,
8830,4802071501012,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1996.0,De 1981 a 2007,735.0,9,De 5 a 9 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,6203.39
8831,4802071501013,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1970.0,De 1961 a 1980,3433.0,50,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4275.65
8832,4802071501014,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,968.0,10,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,6030.35
8833,4802071501015,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,917.0,10,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5712.21
8834,4802071501016,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,2489.0,32,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4844.47
8835,4802071501017,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,828.0,9,De 5 a 9 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5733.06
8836,4802071501018,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,930.0,10,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5791.98
8837,4802070501009,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1929.0,De 1901 a 1940,2004.0,20,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,7280.31
8838,4802071501019,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,953.0,10,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5938.63
8839,4802071501020,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,2517.0,32,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4898.99
8840,4802071501021,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8841,4802071501022,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,922.0,10,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5743.47
8842,4802071501023,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,1150.0,12,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8518.41
8843,4802070501010,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1930.0,De 1901 a 1940,1568.0,15,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,7597.18
8844,4802071501024,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1988.0,De 1981 a 2007,2037.0,26,De 20 a 39 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,5947.76
8845,4802071501025,48020,Bilbao,48,C1,Comercial,2.0,De PB a PB+2,Plurifamiliar < 3 plantas,1920.0,De 1901 a 1940,140.0,2,De 2 a 4 viviendas,Cc 01-40,109.05,34.71,G,D,99.23,6971.9
8846,4802071501026,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,338.0,6,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4103.92
8847,4802071501027,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,275.0,4,De 2 a 4 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5002.9
8848,4802071501028,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,291.0,4,De 2 a 4 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5300.9
8849,4802071502001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1962.0,De 1961 a 1980,2626.0,34,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4809.79
8850,4802071502002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,1592.0,22,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4508.57
8851,4802071502003,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1947.0,De 1941 a 1960,341.0,4,De 2 a 4 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7590.61
8852,4802071502004,48020,Bilbao,48,C1,Residencial,3.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1904.0,De 1901 a 1940,571.0,6,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,6917.63
8853,4802071502005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1976.0,De 1961 a 1980,1090.0,12,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5661.07
8854,4802071502006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1940.0,De 1901 a 1940,1118.0,16,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5077.13
8855,4802071601001,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1963.0,De 1961 a 1980,3543.0,43,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5131.9
8856,4802071601002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,1631.0,22,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4617.26
8857,4802071601003,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1972.0,De 1961 a 1980,1928.0,23,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5220.18
8858,4802071601004,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1945.0,De 1941 a 1960,1252.0,15,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7418.39
8859,4802071601005,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1945.0,De 1941 a 1960,1902.0,14,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,12077.37
8860,4802071601006,48020,Bilbao,48,C1,Residencial,3.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1945.0,De 1941 a 1960,910.0,13,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6227.26
8861,4802071601007,48020,Bilbao,48,C1,OtrosCal,,,,,,,0,,,,,,,,
8862,4802071602001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,1604.0,24,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4855.05
8863,4802071602003,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,1547.0,24,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4684.7
8864,4802071602004,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,1719.0,28,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4459.99
8865,4802071602005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,1618.0,25,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4703.82
8866,4802070501011,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1960.0,De 1941 a 1960,1495.0,16,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8307.96
8867,4802070501012,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1970.0,De 1961 a 1980,1402.0,16,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5459.83
8868,4802071602006,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,1148.0,20,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4169.72
8869,4802071602007,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1913.0,De 1901 a 1940,637.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4628.62
8870,4802071602008,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8871,4802071602013,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2002.0,De 1981 a 2007,10088.0,102,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7506.95
8872,4802071602014,48020,Bilbao,48,C1,Público,,,,,,,0,,,,,,,,
8873,4802071602015,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8874,4802071603001,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
8875,4802071603002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1977.0,De 1961 a 1980,4790.0,61,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4889.75
8876,4802071603003,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
8877,4802071604001,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2003.0,De 1981 a 2007,8685.0,91,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7244.25
8878,4802071604002,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2003.0,De 1981 a 2007,8897.0,91,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7421.32
8879,4802071604003,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
8880,4802071604004,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
