;Unnamed: 0;season;division;round;localTeam;visitorTeam;localGoals;visitorGoals;date;timestamp
4028;34849;2015-16;1;23;Granada;Real Madrid;1;2;07/02/2016;1454799600
4029;34850;2015-16;1;23;Espanol;Real Sociedad;0;5;08/02/2016;1454886000
4030;34851;2015-16;1;24;Sporting de Gijon;Rayo Vallecano;2;2;12/02/2016;1455231600
4031;34852;2015-16;1;24;Real Madrid;Atletico de Bilbao;4;2;13/02/2016;1455318000
4032;34853;2015-16;1;24;Villarreal;Malaga;1;0;13/02/2016;1455318000
4033;34854;2015-16;1;24;Valencia;Espanol;2;1;13/02/2016;1455318000
4034;34855;2015-16;1;24;Deportivo;Betis;2;2;13/02/2016;1455318000
4035;34856;2015-16;1;24;Real Sociedad;Granada;3;0;14/02/2016;1455404400
4036;34857;2015-16;1;24;Sevilla;Las Palmas;2;0;14/02/2016;1455404400
4037;34858;2015-16;1;24;Getafe;Atletico de Madrid;0;1;14/02/2016;1455404400
4038;34859;2015-16;1;24;Eibar;Levante;2;0;14/02/2016;1455404400
4039;34860;2015-16;1;24;Barcelona;Celta de Vigo;6;1;14/02/2016;1455404400
4040;34861;2015-16;1;25;Levante;Getafe;3;0;19/02/2016;1455836400
4041;34862;2015-16;1;25;Las Palmas;Barcelona;1;2;20/02/2016;1455922800
4042;34863;2015-16;1;25;Espanol;Deportivo;1;0;20/02/2016;1455922800
4043;34864;2015-16;1;25;Betis;Sporting de Gijon;1;1;20/02/2016;1455922800
4044;34865;2015-16;1;25;Celta de Vigo;Eibar;3;2;20/02/2016;1455922800
4045;34866;2015-16;1;25;Rayo Vallecano;Sevilla;2;2;21/02/2016;1456009200
4046;34867;2015-16;1;25;Malaga;Real Madrid;1;1;21/02/2016;1456009200
4047;34868;2015-16;1;25;Atletico de Bilbao;Real Sociedad;0;1;21/02/2016;1456009200
4048;34869;2015-16;1;25;Granada;Valencia;1;2;21/02/2016;1456009200
4049;34870;2015-16;1;25;Atletico de Madrid;Villarreal;0;0;21/02/2016;1456009200
4050;34871;2015-16;1;26;Eibar;Las Palmas;0;1;26/02/2016;1456441200
4051;34872;2015-16;1;26;Real Madrid;Atletico de Madrid;0;1;27/02/2016;1456527600
4052;34873;2015-16;1;26;Sporting de Gijon;Espanol;2;4;27/02/2016;1456527600
4053;34874;2015-16;1;26;Getafe;Celta de Vigo;0;1;27/02/2016;1456527600
4054;34875;2015-16;1;26;Betis;Rayo Vallecano;2;2;27/02/2016;1456527600
4055;34876;2015-16;1;26;Real Sociedad;Malaga;1;1;27/02/2016;1456527600
4056;34877;2015-16;1;26;Villarreal;Levante;3;0;28/02/2016;1456614000
4057;34878;2015-16;1;26;Valencia;Atletico de Bilbao;0;3;28/02/2016;1456614000
4058;34879;2015-16;1;26;Deportivo;Granada;0;1;28/02/2016;1456614000
4059;34880;2015-16;1;26;Barcelona;Sevilla;2;1;28/02/2016;1456614000
4060;34881;2015-16;1;27;Atletico de Madrid;Real Sociedad;3;0;01/03/2016;1456786800
4061;34882;2015-16;1;27;Las Palmas;Getafe;4;0;01/03/2016;1456786800
4062;34883;2015-16;1;27;Atletico de Bilbao;Deportivo;4;1;02/03/2016;1456873200
4063;34884;2015-16;1;27;Sevilla;Eibar;1;0;02/03/2016;1456873200
4064;34885;2015-16;1;27;Celta de Vigo;Villarreal;0;0;02/03/2016;1456873200
4065;34886;2015-16;1;27;Malaga;Valencia;1;2;02/03/2016;1456873200
4066;34887;2015-16;1;27;Levante;Real Madrid;1;3;02/03/2016;1456873200
4067;34888;2015-16;1;27;Granada;Sporting de Gijon;2;0;03/03/2016;1456959600
4068;34889;2015-16;1;27;Espanol;Betis;0;3;03/03/2016;1456959600
4069;34890;2015-16;1;27;Rayo Vallecano;Barcelona;1;5;03/03/2016;1456959600
4070;34891;2015-16;1;28;Real Madrid;Celta de Vigo;7;1;05/03/2016;1457132400
4071;34892;2015-16;1;28;Villarreal;Las Palmas;0;1;05/03/2016;1457132400
4072;34893;2015-16;1;28;Getafe;Sevilla;1;1;05/03/2016;1457132400
4073;34894;2015-16;1;28;Deportivo;Malaga;3;3;05/03/2016;1457132400
4074;34895;2015-16;1;28;Betis;Granada;2;0;06/03/2016;1457218800
4075;34896;2015-16;1;28;Eibar;Barcelona;0;4;06/03/2016;1457218800
4076;34897;2015-16;1;28;Real Sociedad;Levante;1;1;06/03/2016;1457218800
4077;34898;2015-16;1;28;Sporting de Gijon;Atletico de Bilbao;0;2;06/03/2016;1457218800
4078;34899;2015-16;1;28;Valencia;Atletico de Madrid;1;3;06/03/2016;1457218800
4079;34900;2015-16;1;28;Espanol;Rayo Vallecano;2;1;07/03/2016;1457305200
4080;34901;2015-16;1;29;Malaga;Sporting de Gijon;1;0;11/03/2016;1457650800
4081;34902;2015-16;1;29;Barcelona;Getafe;6;0;12/03/2016;1457737200
4082;34903;2015-16;1;29;Celta de Vigo;Real Sociedad;1;0;12/03/2016;1457737200
4083;34904;2015-16;1;29;Atletico de Madrid;Deportivo;3;0;12/03/2016;1457737200
4084;34905;2015-16;1;29;Rayo Vallecano;Eibar;1;1;12/03/2016;1457737200
4085;34906;2015-16;1;29;Levante;Valencia;1;0;13/03/2016;1457823600
4086;34907;2015-16;1;29;Sevilla;Villarreal;4;2;13/03/2016;1457823600
4087;34908;2015-16;1;29;Atletico de Bilbao;Betis;3;1;13/03/2016;1457823600
4088;34909;2015-16;1;29;Las Palmas;Real Madrid;1;2;13/03/2016;1457823600
4089;34910;2015-16;1;29;Granada;Espanol;1;1;14/03/2016;1457910000
4090;34911;2015-16;1;30;Getafe;Eibar;1;1;18/03/2016;1458255600
4091;34912;2015-16;1;30;Sporting de Gijon;Atletico de Madrid;2;1;19/03/2016;1458342000
4092;34913;2015-16;1;30;Real Sociedad;Las Palmas;0;1;19/03/2016;1458342000
4093;34914;2015-16;1;30;Granada;Rayo Vallecano;2;2;19/03/2016;1458342000
4094;34915;2015-16;1;30;Deportivo;Levante;2;1;19/03/2016;1458342000
4095;34916;2015-16;1;30;Betis;Malaga;0;1;19/03/2016;1458342000
4096;34917;2015-16;1;30;Espanol;Atletico de Bilbao;2;1;20/03/2016;1458428400
4097;34918;2015-16;1;30;Villarreal;Barcelona;2;2;20/03/2016;1458428400
4098;34919;2015-16;1;30;Valencia;Celta de Vigo;0;2;20/03/2016;1458428400
4099;34920;2015-16;1;30;Real Madrid;Sevilla;4;0;20/03/2016;1458428400
4100;34921;2015-16;1;31;Rayo Vallecano;Getafe;2;0;01/04/2016;1459461600
4101;34922;2015-16;1;31;Atletico de Madrid;Betis;5;1;02/04/2016;1459548000
4102;34923;2015-16;1;31;Las Palmas;Valencia;2;1;02/04/2016;1459548000
4103;34924;2015-16;1;31;Barcelona;Real Madrid;1;2;02/04/2016;1459548000
4104;34925;2015-16;1;31;Celta de Vigo;Deportivo;1;1;02/04/2016;1459548000
4105;34926;2015-16;1;31;Atletico de Bilbao;Granada;1;1;03/04/2016;1459634400
4106;34927;2015-16;1;31;Malaga;Espanol;1;1;03/04/2016;1459634400
4107;34928;2015-16;1;31;Eibar;Villarreal;1;2;03/04/2016;1459634400
4108;34929;2015-16;1;31;Sevilla;Real Sociedad;1;2;03/04/2016;1459634400
4109;34930;2015-16;1;31;Levante;Sporting de Gijon;0;0;04/04/2016;1459720800
4110;34931;2015-16;1;32;Granada;Malaga;0;0;08/04/2016;1460066400
4111;34932;2015-16;1;32;Real Madrid;Eibar;4;0;09/04/2016;1460152800
4112;34933;2015-16;1;32;Espanol;Atletico de Madrid;1;3;09/04/2016;1460152800
4113;34934;2015-16;1;32;Real Sociedad;Barcelona;1;0;09/04/2016;1460152800
4114;34935;2015-16;1;32;Betis;Levante;1;0;09/04/2016;1460152800
4115;34936;2015-16;1;32;Sporting de Gijon;Celta de Vigo;0;1;10/04/2016;1460239200
4116;34937;2015-16;1;32;Valencia;Sevilla;2;1;10/04/2016;1460239200
4117;34938;2015-16;1;32;Villarreal;Getafe;2;0;10/04/2016;1460239200
4118;34939;2015-16;1;32;Atletico de Bilbao;Rayo Vallecano;1;0;10/04/2016;1460239200
4119;34940;2015-16;1;32;Deportivo;Las Palmas;1;3;11/04/2016;1460325600
4120;34941;2015-16;1;33;Levante;Espanol;2;1;15/04/2016;1460671200
4121;34942;2015-16;1;33;Getafe;Real Madrid;1;5;16/04/2016;1460757600
4122;34943;2015-16;1;33;Las Palmas;Sporting de Gijon;1;1;16/04/2016;1460757600
4123;34944;2015-16;1;33;Eibar;Real Sociedad;2;1;16/04/2016;1460757600
4124;34945;2015-16;1;33;Celta de Vigo;Betis;1;1;16/04/2016;1460757600
4125;34946;2015-16;1;33;Malaga;Atletico de Bilbao;0;1;17/04/2016;1460844000
4126;34947;2015-16;1;33;Sevilla;Deportivo;1;1;17/04/2016;1460844000
4127;34948;2015-16;1;33;Atletico de Madrid;Granada;3;0;17/04/2016;1460844000
4128;34949;2015-16;1;33;Rayo Vallecano;Villarreal;2;1;17/04/2016;1460844000
4129;34950;2015-16;1;33;Barcelona;Valencia;1;2;17/04/2016;1460844000
4130;34951;2015-16;1;34;Espanol;Celta de Vigo;1;1;19/04/2016;1461016800
4131;34952;2015-16;1;34;Betis;Las Palmas;1;0;19/04/2016;1461016800
4132;34953;2015-16;1;34;Deportivo;Barcelona;0;8;20/04/2016;1461103200
4133;34954;2015-16;1;34;Valencia;Eibar;4;0;20/04/2016;1461103200
4134;34955;2015-16;1;34;Sporting de Gijon;Sevilla;2;1;20/04/2016;1461103200
4135;34956;2015-16;1;34;Atletico de Bilbao;Atletico de Madrid;0;1;20/04/2016;1461103200
4136;34957;2015-16;1;34;Malaga;Rayo Vallecano;1;1;20/04/2016;1461103200
4137;34958;2015-16;1;34;Real Madrid;Villarreal;3;0;20/04/2016;1461103200
4138;34959;2015-16;1;34;Real Sociedad;Getafe;1;2;21/04/2016;1461189600
4139;34960;2015-16;1;34;Granada;Levante;5;1;21/04/2016;1461189600
4140;34961;2015-16;1;35;Las Palmas;Espanol;4;0;22/04/2016;1461276000
4141;34962;2015-16;1;35;Rayo Vallecano;Real Madrid;2;3;23/04/2016;1461362400
4142;34963;2015-16;1;35;Atletico de Madrid;Malaga;1;0;23/04/2016;1461362400
4143;34964;2015-16;1;35;Barcelona;Sporting de Gijon;6;0;23/04/2016;1461362400
4144;34965;2015-16;1;35;Eibar;Deportivo;1;1;23/04/2016;1461362400
4145;34966;2015-16;1;35;Levante;Atletico de Bilbao;2;2;24/04/2016;1461448800
4146;34967;2015-16;1;35;Sevilla;Betis;2;0;24/04/2016;1461448800
4147;34968;2015-16;1;35;Getafe;Valencia;2;2;24/04/2016;1461448800
4148;34969;2015-16;1;35;Villarreal;Real Sociedad;0;0;24/04/2016;1461448800
4149;34970;2015-16;1;35;Celta de Vigo;Granada;2;1;25/04/2016;1461535200
4150;34971;2015-16;1;36;Sporting de Gijon;Eibar;2;0;29/04/2016;1461880800
4151;34972;2015-16;1;36;Real Sociedad;Real Madrid;0;1;30/04/2016;1461967200
4152;34973;2015-16;1;36;Atletico de Madrid;Rayo Vallecano;1;0;30/04/2016;1461967200
4153;34974;2015-16;1;36;Betis;Barcelona;0;2;30/04/2016;1461967200
4154;34975;2015-16;1;36;Granada;Las Palmas;3;2;30/04/2016;1461967200
4155;34976;2015-16;1;36;Atletico de Bilbao;Celta de Vigo;2;1;01/05/2016;1462053600
4156;34977;2015-16;1;36;Espanol;Sevilla;1;0;01/05/2016;1462053600
4157;34978;2015-16;1;36;Deportivo;Getafe;0;2;01/05/2016;1462053600
4158;34979;2015-16;1;36;Valencia;Villarreal;0;2;01/05/2016;1462053600
4159;34980;2015-16;1;36;Malaga;Levante;3;1;02/05/2016;1462140000
4160;34981;2015-16;1;37;Eibar;Betis;1;1;08/05/2016;1462658400
4161;34982;2015-16;1;37;Villarreal;Deportivo;0;2;08/05/2016;1462658400
4162;34983;2015-16;1;37;Barcelona;Espanol;5;0;08/05/2016;1462658400
4163;34984;2015-16;1;37;Sevilla;Granada;1;4;08/05/2016;1462658400
4164;34985;2015-16;1;37;Las Palmas;Atletico de Bilbao;0;0;08/05/2016;1462658400
4165;34986;2015-16;1;37;Celta de Vigo;Malaga;1;0;08/05/2016;1462658400
4166;34987;2015-16;1;37;Real Madrid;Valencia;3;2;08/05/2016;1462658400
4167;34988;2015-16;1;37;Getafe;Sporting de Gijon;1;1;08/05/2016;1462658400
4168;34989;2015-16;1;37;Levante;Atletico de Madrid;2;1;08/05/2016;1462658400
4169;34990;2015-16;1;37;Real Sociedad;Rayo Vallecano;2;1;08/05/2016;1462658400
4170;34991;2015-16;1;38;Valencia;Real Sociedad;0;1;13/05/2016;1463090400
4171;34992;2015-16;1;38;Deportivo;Real Madrid;0;2;14/05/2016;1463176800
4172;34993;2015-16;1;38;Granada;Barcelona;0;3;14/05/2016;1463176800
4173;34994;2015-16;1;38;Atletico de Madrid;Celta de Vigo;2;0;14/05/2016;1463176800
4174;34995;2015-16;1;38;Atletico de Bilbao;Sevilla;3;1;14/05/2016;1463176800
4175;34996;2015-16;1;38;Malaga;Las Palmas;4;1;15/05/2016;1463263200
4176;34997;2015-16;1;38;Espanol;Eibar;4;2;15/05/2016;1463263200
4177;34998;2015-16;1;38;Sporting de Gijon;Villarreal;2;0;15/05/2016;1463263200
4178;34999;2015-16;1;38;Betis;Getafe;2;1;15/05/2016;1463263200
4179;35000;2015-16;1;38;Rayo Vallecano;Levante;3;1;15/05/2016;1463263200
4180;35463;2016-17;1;1;Malaga;Osasuna;1;1;19/08/2016;1471557600
4181;35464;2016-17;1;1;Deportivo;Eibar;2;1;19/08/2016;1471557600
4182;35465;2016-17;1;1;Barcelona;Betis;6;2;20/08/2016;1471644000
4183;35466;2016-17;1;1;Granada;Villarreal;1;1;20/08/2016;1471644000
4184;35467;2016-17;1;1;Sevilla;Espanol;6;4;20/08/2016;1471644000
4185;35468;2016-17;1;1;Sporting de Gijon;Atletico de Bilbao;2;1;21/08/2016;1471730400
4186;35469;2016-17;1;1;Real Sociedad;Real Madrid;0;3;21/08/2016;1471730400
4187;35470;2016-17;1;1;Atletico de Madrid;Alaves;1;1;21/08/2016;1471730400
4188;35471;2016-17;1;1;Celta de Vigo;Leganes;0;1;22/08/2016;1471816800
4189;35472;2016-17;1;1;Valencia;Las Palmas;2;4;22/08/2016;1471816800
4190;35473;2016-17;1;2;Betis;Deportivo;0;0;26/08/2016;1472162400
4191;35474;2016-17;1;2;Espanol;Malaga;2;2;26/08/2016;1472162400
4192;35475;2016-17;1;2;Osasuna;Real Sociedad;0;2;27/08/2016;1472248800
4193;35476;2016-17;1;2;Eibar;Valencia;1;0;27/08/2016;1472248800
4194;35477;2016-17;1;2;Real Madrid;Celta de Vigo;2;1;27/08/2016;1472248800
4195;35478;2016-17;1;2;Leganes;Atletico de Madrid;0;0;27/08/2016;1472248800
4196;35479;2016-17;1;2;Las Palmas;Granada;5;1;28/08/2016;1472335200
4197;35480;2016-17;1;2;Alaves;Sporting de Gijon;0;0;28/08/2016;1472335200
4198;35481;2016-17;1;2;Atletico de Bilbao;Barcelona;0;1;28/08/2016;1472335200
4199;35482;2016-17;1;2;Villarreal;Sevilla;0;0;28/08/2016;1472335200
4200;35483;2016-17;1;3;Real Sociedad;Espanol;1;1;09/09/2016;1473372000
4201;35484;2016-17;1;3;Celta de Vigo;Atletico de Madrid;0;4;10/09/2016;1473458400
4202;35485;2016-17;1;3;Real Madrid;Osasuna;5;2;10/09/2016;1473458400
4203;35486;2016-17;1;3;Malaga;Villarreal;0;2;10/09/2016;1473458400
4204;35487;2016-17;1;3;Sevilla;Las Palmas;2;1;10/09/2016;1473458400
4205;35488;2016-17;1;3;Barcelona;Alaves;1;2;10/09/2016;1473458400
4206;35489;2016-17;1;3;Sporting de Gijon;Leganes;2;1;11/09/2016;1473544800
4207;35490;2016-17;1;3;Valencia;Betis;2;3;11/09/2016;1473544800
4208;35491;2016-17;1;3;Granada;Eibar;1;2;11/09/2016;1473544800
4209;35492;2016-17;1;3;Deportivo;Atletico de Bilbao;0;1;11/09/2016;1473544800
4210;35493;2016-17;1;4;Betis;Granada;2;2;16/09/2016;1473976800
4211;35494;2016-17;1;4;Leganes;Barcelona;1;5;17/09/2016;1474063200
4212;35495;2016-17;1;4;Atletico de Madrid;Sporting de Gijon;5;0;17/09/2016;1474063200
4213;35496;2016-17;1;4;Eibar;Sevilla;1;1;17/09/2016;1474063200
4214;35497;2016-17;1;4;Las Palmas;Malaga;1;0;17/09/2016;1474063200
4215;35498;2016-17;1;4;Osasuna;Celta de Vigo;0;0;18/09/2016;1474149600
4216;35499;2016-17;1;4;Atletico de Bilbao;Valencia;2;1;18/09/2016;1474149600
4217;35500;2016-17;1;4;Villarreal;Real Sociedad;2;1;18/09/2016;1474149600
4218;35501;2016-17;1;4;Espanol;Real Madrid;0;2;18/09/2016;1474149600
4219;35502;2016-17;1;4;Alaves;Deportivo;0;0;19/09/2016;1474236000
4220;35503;2016-17;1;5;Malaga;Eibar;2;1;20/09/2016;1474322400
4221;35504;2016-17;1;5;Sevilla;Betis;1;0;20/09/2016;1474322400
4222;35505;2016-17;1;5;Celta de Vigo;Sporting de Gijon;2;1;21/09/2016;1474408800
4223;35506;2016-17;1;5;Real Madrid;Villarreal;1;1;21/09/2016;1474408800
4224;35507;2016-17;1;5;Real Sociedad;Las Palmas;4;1;21/09/2016;1474408800
4225;35508;2016-17;1;5;Granada;Atletico de Bilbao;1;2;21/09/2016;1474408800
4226;35509;2016-17;1;5;Barcelona;Atletico de Madrid;1;1;21/09/2016;1474408800
4227;35510;2016-17;1;5;Deportivo;Leganes;1;2;22/09/2016;1474495200
4228;35511;2016-17;1;5;Osasuna;Espanol;1;2;22/09/2016;1474495200
4229;35512;2016-17;1;5;Valencia;Alaves;2;1;22/09/2016;1474495200
4230;35513;2016-17;1;6;Betis;Malaga;1;0;23/09/2016;1474581600
4231;35514;2016-17;1;6;Eibar;Real Sociedad;2;0;24/09/2016;1474668000
4232;35515;2016-17;1;6;Sporting de Gijon;Barcelona;0;5;24/09/2016;1474668000
4233;35516;2016-17;1;6;Atletico de Bilbao;Sevilla;3;1;24/09/2016;1474668000
4234;35517;2016-17;1;6;Las Palmas;Real Madrid;2;2;24/09/2016;1474668000
4235;35518;2016-17;1;6;Leganes;Valencia;1;2;25/09/2016;1474754400
4236;35519;2016-17;1;6;Atletico de Madrid;Deportivo;1;0;25/09/2016;1474754400
4237;35520;2016-17;1;6;Villarreal;Osasuna;3;1;25/09/2016;1474754400
4238;35521;2016-17;1;6;Espanol;Celta de Vigo;0;2;25/09/2016;1474754400
4239;35522;2016-17;1;6;Alaves;Granada;3;1;26/09/2016;1474840800
4240;35523;2016-17;1;7;Real Sociedad;Betis;1;0;30/09/2016;1475186400
4241;35524;2016-17;1;7;Granada;Leganes;0;1;01/10/2016;1475272800
4242;35525;2016-17;1;7;Sevilla;Alaves;2;1;01/10/2016;1475272800
4243;35526;2016-17;1;7;Osasuna;Las Palmas;2;2;01/10/2016;1475272800
4244;35527;2016-17;1;7;Deportivo;Sporting de Gijon;2;1;01/10/2016;1475272800
4245;35528;2016-17;1;7;Valencia;Atletico de Madrid;0;2;02/10/2016;1475359200
4246;35529;2016-17;1;7;Real Madrid;Eibar;1;1;02/10/2016;1475359200
4247;35530;2016-17;1;7;Espanol;Villarreal;0;0;02/10/2016;1475359200
4248;35531;2016-17;1;7;Malaga;Atletico de Bilbao;2;1;02/10/2016;1475359200
4249;35532;2016-17;1;7;Celta de Vigo;Barcelona;4;3;02/10/2016;1475359200
4250;35533;2016-17;1;8;Las Palmas;Espanol;0;0;14/10/2016;1476396000
4251;35534;2016-17;1;8;Leganes;Sevilla;2;3;15/10/2016;1476482400
4252;35535;2016-17;1;8;Barcelona;Deportivo;4;0;15/10/2016;1476482400
4253;35536;2016-17;1;8;Atletico de Madrid;Granada;7;1;15/10/2016;1476482400
4254;35537;2016-17;1;8;Betis;Real Madrid;1;6;15/10/2016;1476482400
4255;35538;2016-17;1;8;Alaves;Malaga;1;1;16/10/2016;1476568800
4256;35539;2016-17;1;8;Atletico de Bilbao;Real Sociedad;3;2;16/10/2016;1476568800
4257;35540;2016-17;1;8;Sporting de Gijon;Valencia;1;2;16/10/2016;1476568800
4258;35541;2016-17;1;8;Villarreal;Celta de Vigo;5;0;16/10/2016;1476568800
4259;35542;2016-17;1;8;Eibar;Osasuna;2;3;17/10/2016;1476655200
4260;35543;2016-17;1;9;Osasuna;Betis;1;2;21/10/2016;1477000800
4261;35544;2016-17;1;9;Espanol;Eibar;3;3;22/10/2016;1477087200
4262;35545;2016-17;1;9;Valencia;Barcelona;2;3;22/10/2016;1477087200
4263;35546;2016-17;1;9;Real Sociedad;Alaves;3;0;22/10/2016;1477087200
4264;35547;2016-17;1;9;Granada;Sporting de Gijon;0;0;22/10/2016;1477087200
4265;35548;2016-17;1;9;Celta de Vigo;Deportivo;4;1;23/10/2016;1477173600
4266;35549;2016-17;1;9;Sevilla;Atletico de Madrid;1;0;23/10/2016;1477173600
4267;35550;2016-17;1;9;Malaga;Leganes;4;0;23/10/2016;1477173600
4268;35551;2016-17;1;9;Villarreal;Las Palmas;2;1;23/10/2016;1477173600
4269;35552;2016-17;1;9;Real Madrid;Atletico de Bilbao;2;1;23/10/2016;1477173600
4270;35553;2016-17;1;10;Leganes;Real Sociedad;0;2;28/10/2016;1477605600
4271;35554;2016-17;1;10;Eibar;Villarreal;2;1;29/10/2016;1477692000
4272;35555;2016-17;1;10;Sporting de Gijon;Sevilla;1;1;29/10/2016;1477692000
4273;35556;2016-17;1;10;Alaves;Real Madrid;1;4;29/10/2016;1477692000
4274;35557;2016-17;1;10;Atletico de Madrid;Malaga;4;2;29/10/2016;1477692000
4275;35558;2016-17;1;10;Barcelona;Granada;1;0;29/10/2016;1477692000
4276;35559;2016-17;1;10;Atletico de Bilbao;Osasuna;1;1;30/10/2016;1477778400
4277;35560;2016-17;1;10;Betis;Espanol;0;1;30/10/2016;1477778400
4278;35561;2016-17;1;10;Las Palmas;Celta de Vigo;3;3;30/10/2016;1477778400
4279;35562;2016-17;1;10;Deportivo;Valencia;1;1;31/10/2016;1477868400
4280;35563;2016-17;1;11;Malaga;Sporting de Gijon;3;2;04/11/2016;1478214000
4281;35564;2016-17;1;11;Granada;Deportivo;1;1;05/11/2016;1478300400
4282;35565;2016-17;1;11;Real Sociedad;Atletico de Madrid;2;0;05/11/2016;1478300400
4283;35566;2016-17;1;11;Osasuna;Alaves;0;1;05/11/2016;1478300400
4284;35567;2016-17;1;11;Las Palmas;Eibar;1;0;05/11/2016;1478300400
4285;35568;2016-17;1;11;Real Madrid;Leganes;3;0;06/11/2016;1478386800
4286;35569;2016-17;1;11;Espanol;Atletico de Bilbao;0;0;06/11/2016;1478386800
4287;35570;2016-17;1;11;Celta de Vigo;Valencia;2;1;06/11/2016;1478386800
4288;35571;2016-17;1;11;Villarreal;Betis;2;0;06/11/2016;1478386800
4289;35572;2016-17;1;11;Sevilla;Barcelona;1;2;06/11/2016;1478386800
4290;35573;2016-17;1;12;Betis;Las Palmas;2;0;18/11/2016;1479423600
4291;35574;2016-17;1;12;Deportivo;Sevilla;2;3;19/11/2016;1479510000
4292;35575;2016-17;1;12;Barcelona;Malaga;0;0;19/11/2016;1479510000
4293;35576;2016-17;1;12;Eibar;Celta de Vigo;1;0;19/11/2016;1479510000
4294;35577;2016-17;1;12;Atletico de Madrid;Real Madrid;0;3;19/11/2016;1479510000
4295;35578;2016-17;1;12;Alaves;Espanol;0;1;20/11/2016;1479596400
4296;35579;2016-17;1;12;Valencia;Granada;1;1;20/11/2016;1479596400
4297;35580;2016-17;1;12;Sporting de Gijon;Real Sociedad;1;3;20/11/2016;1479596400
4298;35581;2016-17;1;12;Atletico de Bilbao;Villarreal;1;0;20/11/2016;1479596400
4299;35582;2016-17;1;12;Leganes;Osasuna;2;0;21/11/2016;1479682800
4300;35583;2016-17;1;13;Eibar;Betis;3;1;25/11/2016;1480028400
4301;35584;2016-17;1;13;Malaga;Deportivo;4;3;26/11/2016;1480114800
4302;35585;2016-17;1;13;Real Madrid;Sporting de Gijon;2;1;26/11/2016;1480114800
4303;35586;2016-17;1;13;Espanol;Leganes;3;0;26/11/2016;1480114800
4304;35587;2016-17;1;13;Sevilla;Valencia;2;1;26/11/2016;1480114800
4305;35588;2016-17;1;13;Villarreal;Alaves;0;2;27/11/2016;1480201200
4306;35589;2016-17;1;13;Osasuna;Atletico de Madrid;0;3;27/11/2016;1480201200
4307;35590;2016-17;1;13;Celta de Vigo;Granada;3;1;27/11/2016;1480201200
4308;35591;2016-17;1;13;Real Sociedad;Barcelona;1;1;27/11/2016;1480201200
4309;35592;2016-17;1;13;Las Palmas;Atletico de Bilbao;3;1;28/11/2016;1480287600
4310;35593;2016-17;1;14;Granada;Sevilla;2;1;03/12/2016;1480719600
4311;35594;2016-17;1;14;Barcelona;Real Madrid;1;1;03/12/2016;1480719600
4312;35595;2016-17;1;14;Leganes;Villarreal;0;0;03/12/2016;1480719600
4313;35596;2016-17;1;14;Atletico de Madrid;Espanol;0;0;03/12/2016;1480719600
4314;35597;2016-17;1;14;Betis;Celta de Vigo;3;3;04/12/2016;1480806000
4315;35598;2016-17;1;14;Atletico de Bilbao;Eibar;3;1;04/12/2016;1480806000
4316;35599;2016-17;1;14;Sporting de Gijon;Osasuna;3;1;04/12/2016;1480806000
4317;35600;2016-17;1;14;Alaves;Las Palmas;1;1;04/12/2016;1480806000
4318;35601;2016-17;1;14;Valencia;Malaga;2;2;04/12/2016;1480806000
4319;35602;2016-17;1;14;Deportivo;Real Sociedad;5;1;05/12/2016;1480892400
4320;35603;2016-17;1;15;Malaga;Granada;1;1;09/12/2016;1481238000
4321;35604;2016-17;1;15;Osasuna;Barcelona;0;3;10/12/2016;1481324400
4322;35605;2016-17;1;15;Real Sociedad;Valencia;3;2;10/12/2016;1481324400
4323;35606;2016-17;1;15;Las Palmas;Leganes;1;1;10/12/2016;1481324400
4324;35607;2016-17;1;15;Real Madrid;Deportivo;3;2;10/12/2016;1481324400
4325;35608;2016-17;1;15;Eibar;Alaves;0;0;11/12/2016;1481410800
4326;35609;2016-17;1;15;Celta de Vigo;Sevilla;0;3;11/12/2016;1481410800
4327;35610;2016-17;1;15;Espanol;Sporting de Gijon;2;1;11/12/2016;1481410800
4328;35611;2016-17;1;15;Betis;Atletico de Bilbao;1;0;11/12/2016;1481410800
4329;35612;2016-17;1;15;Villarreal;Atletico de Madrid;3;0;12/12/2016;1481497200
4330;35613;2016-17;1;16;Alaves;Betis;1;0;16/12/2016;1481842800
4331;35614;2016-17;1;16;Sporting de Gijon;Villarreal;1;3;17/12/2016;1481929200
4332;35615;2016-17;1;16;Atletico de Madrid;Las Palmas;1;0;17/12/2016;1481929200
4333;35616;2016-17;1;16;Granada;Real Sociedad;0;2;17/12/2016;1481929200
4334;35617;2016-17;1;16;Sevilla;Malaga;4;1;17/12/2016;1481929200
4335;35618;2016-17;1;16;Leganes;Eibar;1;1;18/12/2016;1482015600
4336;35619;2016-17;1;16;Deportivo;Osasuna;2;0;18/12/2016;1482015600
4337;35620;2016-17;1;16;Barcelona;Espanol;4;1;18/12/2016;1482015600
4338;35621;2016-17;1;16;Atletico de Bilbao;Celta de Vigo;2;1;19/12/2016;1482102000
4339;35622;2016-17;1;16;Valencia;Real Madrid;2;1;22/02/2017;1487718000
4340;35623;2016-17;1;17;Espanol;Deportivo;1;1;06/01/2017;1483657200
4341;35624;2016-17;1;17;Real Madrid;Granada;5;0;07/01/2017;1483743600
4342;35625;2016-17;1;17;Eibar;Atletico de Madrid;0;2;07/01/2017;1483743600
4343;35626;2016-17;1;17;Las Palmas;Sporting de Gijon;1;0;07/01/2017;1483743600
